parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
r98626_kd	r98626_kd	log10	-3	5		1			0
r98626_kE9	r98626_kE9	log10	-3	5		1			0
r98626_kE8	r98626_kE8	log10	-3	5		1			0
r98626_kE7	r98626_kE7	log10	-3	5		1			0
r98626_kE6	r98626_kE6	log10	-3	5		1			0
r98626_kE5	r98626_kE5	log10	-3	5		1			0
r98626_kE4	r98626_kE4	log10	-3	5		1			0
r98626_kE3	r98626_kE3	log10	-3	5		1			0
r98626_kE2	r98626_kE2	log10	-3	5		1			0
r98626_kE1	r98626_kE1	log10	-3	5		1			0
r98627_kE13	r98627_kE13	log10	-3	5		1			0
r98627_kE12	r98627_kE12	log10	-3	5		1			0
r98627_kE11	r98627_kE11	log10	-3	5		1			0
r98627_kE10	r98627_kE10	log10	-3	5		1			0
r98627_kE17	r98627_kE17	log10	-3	5		1			0
r98627_kE16	r98627_kE16	log10	-3	5		1			0
r98627_kE15	r98627_kE15	log10	-3	5		1			0
r98627_kE14	r98627_kE14	log10	-3	5		1			0
r98627_kE19	r98627_kE19	log10	-3	5		1			0
r98627_kE18	r98627_kE18	log10	-3	5		1			0
r98627_kE20	r98627_kE20	log10	-3	5		1			0
r98627_kE21	r98627_kE21	log10	-3	5		1			0
r98627_kd	r98627_kd	log10	-3	5		1			0
r98627_kE9	r98627_kE9	log10	-3	5		1			0
r98627_kE8	r98627_kE8	log10	-3	5		1			0
r98627_kE7	r98627_kE7	log10	-3	5		1			0
r98627_kE6	r98627_kE6	log10	-3	5		1			0
r98627_kE5	r98627_kE5	log10	-3	5		1			0
r98627_kE4	r98627_kE4	log10	-3	5		1			0
r98627_kE3	r98627_kE3	log10	-3	5		1			0
r98627_kE2	r98627_kE2	log10	-3	5		1			0
r98627_kE1	r98627_kE1	log10	-3	5		1			0
r98628_kE13	r98628_kE13	log10	-3	5		1			0
r98628_kE12	r98628_kE12	log10	-3	5		1			0
r98628_kE11	r98628_kE11	log10	-3	5		1			0
r98628_kE10	r98628_kE10	log10	-3	5		1			0
r98628_kE17	r98628_kE17	log10	-3	5		1			0
r98628_kE16	r98628_kE16	log10	-3	5		1			0
r98628_kE15	r98628_kE15	log10	-3	5		1			0
r98628_kE14	r98628_kE14	log10	-3	5		1			0
r98628_kE19	r98628_kE19	log10	-3	5		1			0
r98628_kE18	r98628_kE18	log10	-3	5		1			0
r98628_k0	r98628_k0	log10	-3	5		1			0
r98628_kE20	r98628_kE20	log10	-3	5		1			0
r98628_kE21	r98628_kE21	log10	-3	5		1			0
r98628_kd	r98628_kd	log10	-3	5		1			0
r98628_kE9	r98628_kE9	log10	-3	5		1			0
r98628_kE8	r98628_kE8	log10	-3	5		1			0
r98628_kE7	r98628_kE7	log10	-3	5		1			0
r98628_kE6	r98628_kE6	log10	-3	5		1			0
r98628_kE5	r98628_kE5	log10	-3	5		1			0
r98628_kE4	r98628_kE4	log10	-3	5		1			0
r98628_kE3	r98628_kE3	log10	-3	5		1			0
r98628_kE2	r98628_kE2	log10	-3	5		1			0
r98628_kE1	r98628_kE1	log10	-3	5		1			0
r98629_kE13	r98629_kE13	log10	-3	5		1			0
r98629_kE12	r98629_kE12	log10	-3	5		1			0
r98629_kE11	r98629_kE11	log10	-3	5		1			0
r98629_kE10	r98629_kE10	log10	-3	5		1			0
r98629_kE17	r98629_kE17	log10	-3	5		1			0
r98629_kE16	r98629_kE16	log10	-3	5		1			0
r98629_kE15	r98629_kE15	log10	-3	5		1			0
r98629_kE14	r98629_kE14	log10	-3	5		1			0
r98629_kE19	r98629_kE19	log10	-3	5		1			0
r98629_kE18	r98629_kE18	log10	-3	5		1			0
r98629_kE20	r98629_kE20	log10	-3	5		1			0
r98629_kE21	r98629_kE21	log10	-3	5		1			0
r98629_kd	r98629_kd	log10	-3	5		1			0
r98629_kE9	r98629_kE9	log10	-3	5		1			0
r98629_kE8	r98629_kE8	log10	-3	5		1			0
r98629_kE7	r98629_kE7	log10	-3	5		1			0
r98629_kE6	r98629_kE6	log10	-3	5		1			0
r98629_kE5	r98629_kE5	log10	-3	5		1			0
r98629_kE4	r98629_kE4	log10	-3	5		1			0
r98629_kE3	r98629_kE3	log10	-3	5		1			0
r98629_kE2	r98629_kE2	log10	-3	5		1			0
r98629_kE1	r98629_kE1	log10	-3	5		1			0
r98630_kE13	r98630_kE13	log10	-3	5		1			0
r98630_kE12	r98630_kE12	log10	-3	5		1			0
r98630_kE11	r98630_kE11	log10	-3	5		1			0
r98630_kE10	r98630_kE10	log10	-3	5		1			0
r98630_kE17	r98630_kE17	log10	-3	5		1			0
r98630_kE16	r98630_kE16	log10	-3	5		1			0
r98630_kE15	r98630_kE15	log10	-3	5		1			0
r98630_kE14	r98630_kE14	log10	-3	5		1			0
r98630_kE19	r98630_kE19	log10	-3	5		1			0
r98630_kE18	r98630_kE18	log10	-3	5		1			0
r98630_kE20	r98630_kE20	log10	-3	5		1			0
r98630_kE21	r98630_kE21	log10	-3	5		1			0
r98630_kd	r98630_kd	log10	-3	5		1			0
r98630_kE9	r98630_kE9	log10	-3	5		1			0
r98630_kE8	r98630_kE8	log10	-3	5		1			0
r98630_kE7	r98630_kE7	log10	-3	5		1			0
r98630_kE6	r98630_kE6	log10	-3	5		1			0
r98630_kE5	r98630_kE5	log10	-3	5		1			0
r98630_kE4	r98630_kE4	log10	-3	5		1			0
r98630_kE3	r98630_kE3	log10	-3	5		1			0
r98630_kE2	r98630_kE2	log10	-3	5		1			0
r98630_kE1	r98630_kE1	log10	-3	5		1			0
r98631_kE13	r98631_kE13	log10	-3	5		1			0
r98631_kE12	r98631_kE12	log10	-3	5		1			0
r98631_kE11	r98631_kE11	log10	-3	5		1			0
r98631_kE10	r98631_kE10	log10	-3	5		1			0
r98631_kE17	r98631_kE17	log10	-3	5		1			0
r98631_kE16	r98631_kE16	log10	-3	5		1			0
r98631_kE15	r98631_kE15	log10	-3	5		1			0
r98631_kE14	r98631_kE14	log10	-3	5		1			0
r98631_kE19	r98631_kE19	log10	-3	5		1			0
r98631_kE18	r98631_kE18	log10	-3	5		1			0
r98631_k0	r98631_k0	log10	-3	5		1			0
r98631_kE20	r98631_kE20	log10	-3	5		1			0
r98631_kE21	r98631_kE21	log10	-3	5		1			0
r98631_kd	r98631_kd	log10	-3	5		1			0
r98631_kE9	r98631_kE9	log10	-3	5		1			0
r98631_kE8	r98631_kE8	log10	-3	5		1			0
r98631_kE7	r98631_kE7	log10	-3	5		1			0
r98631_kE6	r98631_kE6	log10	-3	5		1			0
r98631_kE5	r98631_kE5	log10	-3	5		1			0
r98631_kE4	r98631_kE4	log10	-3	5		1			0
r98631_kE3	r98631_kE3	log10	-3	5		1			0
r98631_kE2	r98631_kE2	log10	-3	5		1			0
r98631_kE1	r98631_kE1	log10	-3	5		1			0
r98633_k0	r98633_k0	log10	-3	5		1			0
r98633_kd	r98633_kd	log10	-3	5		1			0
r98634_kE13	r98634_kE13	log10	-3	5		1			0
r98634_kE12	r98634_kE12	log10	-3	5		1			0
r98634_kE11	r98634_kE11	log10	-3	5		1			0
r98634_kE10	r98634_kE10	log10	-3	5		1			0
r98634_kE17	r98634_kE17	log10	-3	5		1			0
r98634_kE16	r98634_kE16	log10	-3	5		1			0
r98634_kE15	r98634_kE15	log10	-3	5		1			0
r98634_kE14	r98634_kE14	log10	-3	5		1			0
r98634_kE19	r98634_kE19	log10	-3	5		1			0
r98634_kE18	r98634_kE18	log10	-3	5		1			0
r98634_kE20	r98634_kE20	log10	-3	5		1			0
r98634_kE21	r98634_kE21	log10	-3	5		1			0
r98634_kd	r98634_kd	log10	-3	5		1			0
r98634_kE9	r98634_kE9	log10	-3	5		1			0
r98634_kE8	r98634_kE8	log10	-3	5		1			0
r98634_kE7	r98634_kE7	log10	-3	5		1			0
r98634_kE6	r98634_kE6	log10	-3	5		1			0
r98634_kE5	r98634_kE5	log10	-3	5		1			0
r98634_kE4	r98634_kE4	log10	-3	5		1			0
r98634_kE3	r98634_kE3	log10	-3	5		1			0
r98634_kE2	r98634_kE2	log10	-3	5		1			0
r98634_kE1	r98634_kE1	log10	-3	5		1			0
r98635_k0	r98635_k0	log10	-3	5		1			0
r98636_k0	r98636_k0	log10	-3	5		1			0
r98637_k0	r98637_k0	log10	-3	5		1			0
r98638_k0	r98638_k0	log10	-3	5		1			0
r98639_k0	r98639_k0	log10	-3	5		1			0
r98640_k0	r98640_k0	log10	-3	5		1			0
r98641_k0	r98641_k0	log10	-3	5		1			0
r98642_k0	r98642_k0	log10	-3	5		1			0
r98643_k0	r98643_k0	log10	-3	5		1			0
r98644_k0	r98644_k0	log10	-3	5		1			0
r98645_k0	r98645_k0	log10	-3	5		1			0
r98647_k0	r98647_k0	log10	-3	5		1			0
r98648_k0	r98648_k0	log10	-3	5		1			0
r98649_k0	r98649_k0	log10	-3	5		1			0
r98650_k0	r98650_k0	log10	-3	5		1			0
r98651_k0	r98651_k0	log10	-3	5		1			0
r98652_k0	r98652_k0	log10	-3	5		1			0
r98653_k0	r98653_k0	log10	-3	5		1			0
r98654_k0	r98654_k0	log10	-3	5		1			0
r98655_k0	r98655_k0	log10	-3	5		1			0
r98656_k0	r98656_k0	log10	-3	5		1			0
r98657_k0	r98657_k0	log10	-3	5		1			0
r98658_k0	r98658_k0	log10	-3	5		1			0
r98661_k0	r98661_k0	log10	-3	5		1			0
r98661_kd	r98661_kd	log10	-3	5		1			0
r98662_k0	r98662_k0	log10	-3	5		1			0
r98662_kd	r98662_kd	log10	-3	5		1			0
r98663_k0	r98663_k0	log10	-3	5		1			0
r98663_kd	r98663_kd	log10	-3	5		1			0
r98664_k0	r98664_k0	log10	-3	5		1			0
r98664_kd	r98664_kd	log10	-3	5		1			0
r98665_k0	r98665_k0	log10	-3	5		1			0
r98665_kd	r98665_kd	log10	-3	5		1			0
r98666_k0	r98666_k0	log10	-3	5		1			0
r98666_kd	r98666_kd	log10	-3	5		1			0
r98667_k0	r98667_k0	log10	-3	5		1			0
r98667_kd	r98667_kd	log10	-3	5		1			0
r98668_k0	r98668_k0	log10	-3	5		1			0
r98668_kd	r98668_kd	log10	-3	5		1			0
r9873_k_GeneSpecificScaling	r9873_k_GeneSpecificScaling	log10	-3	5		1			0
r9873_k_RPKM2protein	r9873_k_RPKM2protein	log10	-3	5		1			0
r9874_k0	r9874_k0	log10	-3	5		1			0
r9875_k0	r9875_k0	log10	-3	5		1			0
r9875_kd	r9875_kd	log10	-3	5		1			0
r9876_k0	r9876_k0	log10	-3	5		1			0
r9880_kE1	r9880_kE1	log10	-3	5		1			0
r9880_kd	r9880_kd	log10	-3	5		1			0
r9881_kE1	r9881_kE1	log10	-3	5		1			0
r9881_kd	r9881_kd	log10	-3	5		1			0
r9882_kE1	r9882_kE1	log10	-3	5		1			0
r9882_kd	r9882_kd	log10	-3	5		1			0
r9883_kE1	r9883_kE1	log10	-3	5		1			0
r9883_kd	r9883_kd	log10	-3	5		1			0
r9884_k0	r9884_k0	log10	-3	5		1			0
r9886_k0	r9886_k0	log10	-3	5		1			0
r9886_kd	r9886_kd	log10	-3	5		1			0
r9887_k0	r9887_k0	log10	-3	5		1			0
r98882_k0	r98882_k0	log10	-3	5		1			0
r98885_k0	r98885_k0	log10	-3	5		1			0
r98889_k_GeneSpecificScaling	r98889_k_GeneSpecificScaling	log10	-3	5		1			0
r98889_k_RPKM2protein	r98889_k_RPKM2protein	log10	-3	5		1			0
r9889_k0	r9889_k0	log10	-3	5		1			0
r9889_kd	r9889_kd	log10	-3	5		1			0
r98890_k0	r98890_k0	log10	-3	5		1			0
r98891_k_GeneSpecificScaling	r98891_k_GeneSpecificScaling	log10	-3	5		1			0
r98891_k_RPKM2protein	r98891_k_RPKM2protein	log10	-3	5		1			0
r98892_k0	r98892_k0	log10	-3	5		1			0
r98893_k_GeneSpecificScaling	r98893_k_GeneSpecificScaling	log10	-3	5		1			0
r98893_k_RPKM2protein	r98893_k_RPKM2protein	log10	-3	5		1			0
r98894_k0	r98894_k0	log10	-3	5		1			0
r98895_k_GeneSpecificScaling	r98895_k_GeneSpecificScaling	log10	-3	5		1			0
r98895_k_RPKM2protein	r98895_k_RPKM2protein	log10	-3	5		1			0
r98896_k_GeneSpecificScaling	r98896_k_GeneSpecificScaling	log10	-3	5		1			0
r98896_k_RPKM2protein	r98896_k_RPKM2protein	log10	-3	5		1			0
r98897_k0	r98897_k0	log10	-3	5		1			0
r98897_kd	r98897_kd	log10	-3	5		1			0
r98898_k0	r98898_k0	log10	-3	5		1			0
r98898_kd	r98898_kd	log10	-3	5		1			0
r98899_k0	r98899_k0	log10	-3	5		1			0
r98899_kd	r98899_kd	log10	-3	5		1			0
r9890_k0	r9890_k0	log10	-3	5		1			0
r9890_kd	r9890_kd	log10	-3	5		1			0
r98900_k0	r98900_k0	log10	-3	5		1			0
r98900_kd	r98900_kd	log10	-3	5		1			0
r98901_k0	r98901_k0	log10	-3	5		1			0
r98901_kd	r98901_kd	log10	-3	5		1			0
r98902_k0	r98902_k0	log10	-3	5		1			0
r98902_kd	r98902_kd	log10	-3	5		1			0
r98903_k0	r98903_k0	log10	-3	5		1			0
r98904_k0	r98904_k0	log10	-3	5		1			0
r98905_k0	r98905_k0	log10	-3	5		1			0
r98906_k0	r98906_k0	log10	-3	5		1			0
r98907_k0	r98907_k0	log10	-3	5		1			0
r98908_k0	r98908_k0	log10	-3	5		1			0
r9891_k0	r9891_k0	log10	-3	5		1			0
r9891_kd	r9891_kd	log10	-3	5		1			0
r98910_kE1	r98910_kE1	log10	-3	5		1			0
r98911_kE1	r98911_kE1	log10	-3	5		1			0
r98912_kE1	r98912_kE1	log10	-3	5		1			0
r98913_kE1	r98913_kE1	log10	-3	5		1			0
r98914_kE1	r98914_kE1	log10	-3	5		1			0
r98915_kE1	r98915_kE1	log10	-3	5		1			0
r9892_kE3	r9892_kE3	log10	-3	5		1			0
r9892_kE2	r9892_kE2	log10	-3	5		1			0
r9892_kE1	r9892_kE1	log10	-3	5		1			0
r9893_k0	r9893_k0	log10	-3	5		1			0
r98931_k_DrugTargetInteraction	r98931_k_DrugTargetInteraction	log10	-3	5		1			0
r98931_kd_DrugTargetInteraction	r98931_kd_DrugTargetInteraction	log10	-3	5		1			0
r98932_k_DrugTargetInteraction	r98932_k_DrugTargetInteraction	log10	-3	5		1			0
r98932_kd_DrugTargetInteraction	r98932_kd_DrugTargetInteraction	log10	-3	5		1			0
r98933_k_DrugTargetInteraction	r98933_k_DrugTargetInteraction	log10	-3	5		1			0
r98933_kd_DrugTargetInteraction	r98933_kd_DrugTargetInteraction	log10	-3	5		1			0
r98934_k_DrugTargetInteraction	r98934_k_DrugTargetInteraction	log10	-3	5		1			0
r98934_kd_DrugTargetInteraction	r98934_kd_DrugTargetInteraction	log10	-3	5		1			0
r98935_k_DrugTargetInteraction	r98935_k_DrugTargetInteraction	log10	-3	5		1			0
r98935_kd_DrugTargetInteraction	r98935_kd_DrugTargetInteraction	log10	-3	5		1			0
r98936_k_DrugTargetInteraction	r98936_k_DrugTargetInteraction	log10	-3	5		1			0
r98936_kd_DrugTargetInteraction	r98936_kd_DrugTargetInteraction	log10	-3	5		1			0
r98937_k0	r98937_k0	log10	-3	5		1			0
r98938_k0	r98938_k0	log10	-3	5		1			0
r98939_k0	r98939_k0	log10	-3	5		1			0
r9894_k0	r9894_k0	log10	-3	5		1			0
r98940_k0	r98940_k0	log10	-3	5		1			0
r98941_k0	r98941_k0	log10	-3	5		1			0
r98942_k0	r98942_k0	log10	-3	5		1			0
r98943_kE5	r98943_kE5	log10	-3	5		1			0
r98943_kE4	r98943_kE4	log10	-3	5		1			0
r98943_kE3	r98943_kE3	log10	-3	5		1			0
r98943_kE2	r98943_kE2	log10	-3	5		1			0
r98943_kE1	r98943_kE1	log10	-3	5		1			0
r98944_kE5	r98944_kE5	log10	-3	5		1			0
r98944_kE4	r98944_kE4	log10	-3	5		1			0
r98944_kE3	r98944_kE3	log10	-3	5		1			0
r98944_kE2	r98944_kE2	log10	-3	5		1			0
r98944_kE1	r98944_kE1	log10	-3	5		1			0
r98945_kE13	r98945_kE13	log10	-3	5		1			0
r98945_kE12	r98945_kE12	log10	-3	5		1			0
r98945_kE11	r98945_kE11	log10	-3	5		1			0
r98945_kE10	r98945_kE10	log10	-3	5		1			0
r98945_kE17	r98945_kE17	log10	-3	5		1			0
r98945_kE16	r98945_kE16	log10	-3	5		1			0
r98945_kE15	r98945_kE15	log10	-3	5		1			0
r98945_kE14	r98945_kE14	log10	-3	5		1			0
r98945_kE19	r98945_kE19	log10	-3	5		1			0
r98945_kE18	r98945_kE18	log10	-3	5		1			0
r98945_k0	r98945_k0	log10	-3	5		1			0
r98945_kE20	r98945_kE20	log10	-3	5		1			0
r98945_kE21	r98945_kE21	log10	-3	5		1			0
r98945_kd	r98945_kd	log10	-3	5		1			0
r98945_kE9	r98945_kE9	log10	-3	5		1			0
r98945_kE8	r98945_kE8	log10	-3	5		1			0
r98945_kE7	r98945_kE7	log10	-3	5		1			0
r98945_kE6	r98945_kE6	log10	-3	5		1			0
r98945_kE5	r98945_kE5	log10	-3	5		1			0
r98945_kE4	r98945_kE4	log10	-3	5		1			0
r98945_kE3	r98945_kE3	log10	-3	5		1			0
r98945_kE2	r98945_kE2	log10	-3	5		1			0
r98945_kE1	r98945_kE1	log10	-3	5		1			0
r98946_kE13	r98946_kE13	log10	-3	5		1			0
r98946_kE12	r98946_kE12	log10	-3	5		1			0
r98946_kE11	r98946_kE11	log10	-3	5		1			0
r98946_kE10	r98946_kE10	log10	-3	5		1			0
r98946_kE17	r98946_kE17	log10	-3	5		1			0
r98946_kE16	r98946_kE16	log10	-3	5		1			0
r98946_kE15	r98946_kE15	log10	-3	5		1			0
r98946_kE14	r98946_kE14	log10	-3	5		1			0
r98946_kE19	r98946_kE19	log10	-3	5		1			0
r98946_kE18	r98946_kE18	log10	-3	5		1			0
r98946_k0	r98946_k0	log10	-3	5		1			0
r98946_kE20	r98946_kE20	log10	-3	5		1			0
r98946_kE21	r98946_kE21	log10	-3	5		1			0
r98946_kd	r98946_kd	log10	-3	5		1			0
r98946_kE9	r98946_kE9	log10	-3	5		1			0
r98946_kE8	r98946_kE8	log10	-3	5		1			0
r98946_kE7	r98946_kE7	log10	-3	5		1			0
r98946_kE6	r98946_kE6	log10	-3	5		1			0
r98946_kE5	r98946_kE5	log10	-3	5		1			0
r98946_kE4	r98946_kE4	log10	-3	5		1			0
r98946_kE3	r98946_kE3	log10	-3	5		1			0
r98946_kE2	r98946_kE2	log10	-3	5		1			0
r98946_kE1	r98946_kE1	log10	-3	5		1			0
r98947_k0	r98947_k0	log10	-3	5		1			0
r98948_k0	r98948_k0	log10	-3	5		1			0
r98949_k0	r98949_k0	log10	-3	5		1			0
r98949_kd	r98949_kd	log10	-3	5		1			0
r9895_k0	r9895_k0	log10	-3	5		1			0
r98950_k0	r98950_k0	log10	-3	5		1			0
r98950_kd	r98950_kd	log10	-3	5		1			0
r98951_k0	r98951_k0	log10	-3	5		1			0
r98952_k0	r98952_k0	log10	-3	5		1			0
r98953_kE2	r98953_kE2	log10	-3	5		1			0
r98953_kE1	r98953_kE1	log10	-3	5		1			0
r98954_kE2	r98954_kE2	log10	-3	5		1			0
r98954_kE1	r98954_kE1	log10	-3	5		1			0
r98955_kE2	r98955_kE2	log10	-3	5		1			0
r98955_kE1	r98955_kE1	log10	-3	5		1			0
r98956_kE2	r98956_kE2	log10	-3	5		1			0
r98956_kE1	r98956_kE1	log10	-3	5		1			0
r98957_k0	r98957_k0	log10	-3	5		1			0
r98957_kd	r98957_kd	log10	-3	5		1			0
r98958_k0	r98958_k0	log10	-3	5		1			0
r98959_k0	r98959_k0	log10	-3	5		1			0
r98959_kd	r98959_kd	log10	-3	5		1			0
r9896_k0	r9896_k0	log10	-3	5		1			0
r9896_kd	r9896_kd	log10	-3	5		1			0
r98960_k0	r98960_k0	log10	-3	5		1			0
r98961_k0	r98961_k0	log10	-3	5		1			0
r98962_k0	r98962_k0	log10	-3	5		1			0
r98965_kE3	r98965_kE3	log10	-3	5		1			0
r98965_kE2	r98965_kE2	log10	-3	5		1			0
r98965_kE1	r98965_kE1	log10	-3	5		1			0
r98966_kE3	r98966_kE3	log10	-3	5		1			0
r98966_kE2	r98966_kE2	log10	-3	5		1			0
r98966_kE1	r98966_kE1	log10	-3	5		1			0
r98967_k0	r98967_k0	log10	-3	5		1			0
r98967_kd	r98967_kd	log10	-3	5		1			0
r98968_k0	r98968_k0	log10	-3	5		1			0
r98968_kd	r98968_kd	log10	-3	5		1			0
r98970_k0	r98970_k0	log10	-3	5		1			0
r99_k_GeneSpecificScaling	r99_k_GeneSpecificScaling	log10	-3	5		1			0
r99_k_RPKM2protein	r99_k_RPKM2protein	log10	-3	5		1			0
scaling_proliferation_TUMOR-A2058-cellline-01-01	scaling_proliferation_TUMOR-A2058-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-ASPC1-cellline-01-01	scaling_proliferation_TUMOR-ASPC1-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-AU565-cellline-01-01	scaling_proliferation_TUMOR-AU565-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-BT20-cellline-01-01	scaling_proliferation_TUMOR-BT20-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-BT474-cellline-01-01	scaling_proliferation_TUMOR-BT474-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-BT549-cellline-01-01	scaling_proliferation_TUMOR-BT549-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-BXPC3-cellline-01-01	scaling_proliferation_TUMOR-BXPC3-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-C32-cellline-01-01	scaling_proliferation_TUMOR-C32-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-CAL12T-cellline-01-01	scaling_proliferation_TUMOR-CAL12T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-CAL851-cellline-01-01	scaling_proliferation_TUMOR-CAL851-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-CALU3-cellline-01-01	scaling_proliferation_TUMOR-CALU3-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-CALU6-cellline-01-01	scaling_proliferation_TUMOR-CALU6-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-CAMA1-cellline-01-01	scaling_proliferation_TUMOR-CAMA1-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-CAPAN2-cellline-01-01	scaling_proliferation_TUMOR-CAPAN2-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-COLO201-cellline-01-01	scaling_proliferation_TUMOR-COLO201-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-COLO320-cellline-01-01	scaling_proliferation_TUMOR-COLO320-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-COLO679-cellline-01-01	scaling_proliferation_TUMOR-COLO679-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-DV90-cellline-01-01	scaling_proliferation_TUMOR-DV90-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-EBC1-cellline-01-01	scaling_proliferation_TUMOR-EBC1-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-EFM19-cellline-01-01	scaling_proliferation_TUMOR-EFM19-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC1187-cellline-01-01	scaling_proliferation_TUMOR-HCC1187-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC1395-cellline-01-01	scaling_proliferation_TUMOR-HCC1395-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC1569-cellline-01-01	scaling_proliferation_TUMOR-HCC1569-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC1806-cellline-01-01	scaling_proliferation_TUMOR-HCC1806-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC2935-cellline-01-01	scaling_proliferation_TUMOR-HCC2935-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC4006-cellline-01-01	scaling_proliferation_TUMOR-HCC4006-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC56-cellline-01-01	scaling_proliferation_TUMOR-HCC56-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC70-cellline-01-01	scaling_proliferation_TUMOR-HCC70-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC78-cellline-01-01	scaling_proliferation_TUMOR-HCC78-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HCC827-cellline-01-01	scaling_proliferation_TUMOR-HCC827-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HMC18-cellline-01-01	scaling_proliferation_TUMOR-HMC18-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HMCB-cellline-01-01	scaling_proliferation_TUMOR-HMCB-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HPAFII-cellline-01-01	scaling_proliferation_TUMOR-HPAFII-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS229T-cellline-01-01	scaling_proliferation_TUMOR-HS229T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS578T-cellline-01-01	scaling_proliferation_TUMOR-HS578T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS695T-cellline-01-01	scaling_proliferation_TUMOR-HS695T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS739T-cellline-01-01	scaling_proliferation_TUMOR-HS739T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS766T-cellline-01-01	scaling_proliferation_TUMOR-HS766T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS852T-cellline-01-01	scaling_proliferation_TUMOR-HS852T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS895T-cellline-01-01	scaling_proliferation_TUMOR-HS895T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HS944T-cellline-01-01	scaling_proliferation_TUMOR-HS944T-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HT144-cellline-01-01	scaling_proliferation_TUMOR-HT144-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-HUPT3-cellline-01-01	scaling_proliferation_TUMOR-HUPT3-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-K029AX-cellline-01-01	scaling_proliferation_TUMOR-K029AX-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-KP2-cellline-01-01	scaling_proliferation_TUMOR-KP2-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-KP3-cellline-01-01	scaling_proliferation_TUMOR-KP3-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-KP4-cellline-01-01	scaling_proliferation_TUMOR-KP4-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-L33-cellline-01-01	scaling_proliferation_TUMOR-L33-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-LCLC103H-cellline-01-01	scaling_proliferation_TUMOR-LCLC103H-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-LOUNH91-cellline-01-01	scaling_proliferation_TUMOR-LOUNH91-cellline-01-01	log10	-3	5		1			0
scaling_proliferation_TUMOR-LS123-cellline-01-01	scaling_proliferation_TUMOR-LS123-cellline-01-01	log10	-3	5		1			0
