parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
p_r_98626_kE17	p_r_98626_kE17	log10	-3	5	1.0	1			0
p_r_98626_kE16	p_r_98626_kE16	log10	-3	5	1.0	1			0
p_r_98626_kE15	p_r_98626_kE15	log10	-3	5	1.0	1			0
p_r_98626_kE14	p_r_98626_kE14	log10	-3	5	1.0	1			0
p_r_98626_kE19	p_r_98626_kE19	log10	-3	5	1.0	1			0
p_r_98626_kE18	p_r_98626_kE18	log10	-3	5	1.0	1			0
p_r_98626_kE20	p_r_98626_kE20	log10	-3	5	1.0	1			0
p_r_98626_kE21	p_r_98626_kE21	log10	-3	5	1.0	1			0
p_r_98626_kd	p_r_98626_kd	log10	-3	5	1.0	1			0
p_r_98626_kE9	p_r_98626_kE9	log10	-3	5	1.0	1			0
p_r_98626_kE8	p_r_98626_kE8	log10	-3	5	1.0	1			0
p_r_98626_kE7	p_r_98626_kE7	log10	-3	5	1.0	1			0
p_r_98626_kE6	p_r_98626_kE6	log10	-3	5	1.0	1			0
p_r_98626_kE5	p_r_98626_kE5	log10	-3	5	1.0	1			0
p_r_98626_kE4	p_r_98626_kE4	log10	-3	5	1.0	1			0
p_r_98626_kE3	p_r_98626_kE3	log10	-3	5	1.0	1			0
p_r_98626_kE2	p_r_98626_kE2	log10	-3	5	1.0	1			0
p_r_98626_kE1	p_r_98626_kE1	log10	-3	5	1.0	1			0
p_r_98627_kE13	p_r_98627_kE13	log10	-3	5	1.0	1			0
p_r_98627_kE12	p_r_98627_kE12	log10	-3	5	1.0	1			0
p_r_98627_kE11	p_r_98627_kE11	log10	-3	5	1.0	1			0
p_r_98627_kE10	p_r_98627_kE10	log10	-3	5	1.0	1			0
p_r_98627_kE17	p_r_98627_kE17	log10	-3	5	1.0	1			0
p_r_98627_kE16	p_r_98627_kE16	log10	-3	5	1.0	1			0
p_r_98627_kE15	p_r_98627_kE15	log10	-3	5	1.0	1			0
p_r_98627_kE14	p_r_98627_kE14	log10	-3	5	1.0	1			0
p_r_98627_kE19	p_r_98627_kE19	log10	-3	5	1.0	1			0
p_r_98627_kE18	p_r_98627_kE18	log10	-3	5	1.0	1			0
p_r_98627_kE20	p_r_98627_kE20	log10	-3	5	1.0	1			0
p_r_98627_kE21	p_r_98627_kE21	log10	-3	5	1.0	1			0
p_r_98627_kd	p_r_98627_kd	log10	-3	5	1.0	1			0
p_r_98627_kE9	p_r_98627_kE9	log10	-3	5	1.0	1			0
p_r_98627_kE8	p_r_98627_kE8	log10	-3	5	1.0	1			0
p_r_98627_kE7	p_r_98627_kE7	log10	-3	5	1.0	1			0
p_r_98627_kE6	p_r_98627_kE6	log10	-3	5	1.0	1			0
p_r_98627_kE5	p_r_98627_kE5	log10	-3	5	1.0	1			0
p_r_98627_kE4	p_r_98627_kE4	log10	-3	5	1.0	1			0
p_r_98627_kE3	p_r_98627_kE3	log10	-3	5	1.0	1			0
p_r_98627_kE2	p_r_98627_kE2	log10	-3	5	1.0	1			0
p_r_98627_kE1	p_r_98627_kE1	log10	-3	5	1.0	1			0
p_r_98628_kE13	p_r_98628_kE13	log10	-3	5	1.0	1			0
p_r_98628_kE12	p_r_98628_kE12	log10	-3	5	1.0	1			0
p_r_98628_kE11	p_r_98628_kE11	log10	-3	5	1.0	1			0
p_r_98628_kE10	p_r_98628_kE10	log10	-3	5	1.0	1			0
p_r_98628_kE17	p_r_98628_kE17	log10	-3	5	1.0	1			0
p_r_98628_kE16	p_r_98628_kE16	log10	-3	5	1.0	1			0
p_r_98628_kE15	p_r_98628_kE15	log10	-3	5	1.0	1			0
p_r_98628_kE14	p_r_98628_kE14	log10	-3	5	1.0	1			0
p_r_98628_kE19	p_r_98628_kE19	log10	-3	5	1.0	1			0
p_r_98628_kE18	p_r_98628_kE18	log10	-3	5	1.0	1			0
p_r_98628_k0	p_r_98628_k0	log10	-3	5	1.0	1			0
p_r_98628_kE20	p_r_98628_kE20	log10	-3	5	1.0	1			0
p_r_98628_kE21	p_r_98628_kE21	log10	-3	5	1.0	1			0
p_r_98628_kd	p_r_98628_kd	log10	-3	5	1.0	1			0
p_r_98628_kE9	p_r_98628_kE9	log10	-3	5	1.0	1			0
p_r_98628_kE8	p_r_98628_kE8	log10	-3	5	1.0	1			0
p_r_98628_kE7	p_r_98628_kE7	log10	-3	5	1.0	1			0
p_r_98628_kE6	p_r_98628_kE6	log10	-3	5	1.0	1			0
p_r_98628_kE5	p_r_98628_kE5	log10	-3	5	1.0	1			0
p_r_98628_kE4	p_r_98628_kE4	log10	-3	5	1.0	1			0
p_r_98628_kE3	p_r_98628_kE3	log10	-3	5	1.0	1			0
p_r_98628_kE2	p_r_98628_kE2	log10	-3	5	1.0	1			0
p_r_98628_kE1	p_r_98628_kE1	log10	-3	5	1.0	1			0
p_r_98629_kE13	p_r_98629_kE13	log10	-3	5	1.0	1			0
p_r_98629_kE12	p_r_98629_kE12	log10	-3	5	1.0	1			0
p_r_98629_kE11	p_r_98629_kE11	log10	-3	5	1.0	1			0
p_r_98629_kE10	p_r_98629_kE10	log10	-3	5	1.0	1			0
p_r_98629_kE17	p_r_98629_kE17	log10	-3	5	1.0	1			0
p_r_98629_kE16	p_r_98629_kE16	log10	-3	5	1.0	1			0
p_r_98629_kE15	p_r_98629_kE15	log10	-3	5	1.0	1			0
p_r_98629_kE14	p_r_98629_kE14	log10	-3	5	1.0	1			0
p_r_98629_kE19	p_r_98629_kE19	log10	-3	5	1.0	1			0
p_r_98629_kE18	p_r_98629_kE18	log10	-3	5	1.0	1			0
p_r_98629_kE20	p_r_98629_kE20	log10	-3	5	1.0	1			0
p_r_98629_kE21	p_r_98629_kE21	log10	-3	5	1.0	1			0
p_r_98629_kd	p_r_98629_kd	log10	-3	5	1.0	1			0
p_r_98629_kE9	p_r_98629_kE9	log10	-3	5	1.0	1			0
p_r_98629_kE8	p_r_98629_kE8	log10	-3	5	1.0	1			0
p_r_98629_kE7	p_r_98629_kE7	log10	-3	5	1.0	1			0
p_r_98629_kE6	p_r_98629_kE6	log10	-3	5	1.0	1			0
p_r_98629_kE5	p_r_98629_kE5	log10	-3	5	1.0	1			0
p_r_98629_kE4	p_r_98629_kE4	log10	-3	5	1.0	1			0
p_r_98629_kE3	p_r_98629_kE3	log10	-3	5	1.0	1			0
p_r_98629_kE2	p_r_98629_kE2	log10	-3	5	1.0	1			0
p_r_98629_kE1	p_r_98629_kE1	log10	-3	5	1.0	1			0
p_r_98630_kE13	p_r_98630_kE13	log10	-3	5	1.0	1			0
p_r_98630_kE12	p_r_98630_kE12	log10	-3	5	1.0	1			0
p_r_98630_kE11	p_r_98630_kE11	log10	-3	5	1.0	1			0
p_r_98630_kE10	p_r_98630_kE10	log10	-3	5	1.0	1			0
p_r_98630_kE17	p_r_98630_kE17	log10	-3	5	1.0	1			0
p_r_98630_kE16	p_r_98630_kE16	log10	-3	5	1.0	1			0
p_r_98630_kE15	p_r_98630_kE15	log10	-3	5	1.0	1			0
p_r_98630_kE14	p_r_98630_kE14	log10	-3	5	1.0	1			0
p_r_98630_kE19	p_r_98630_kE19	log10	-3	5	1.0	1			0
p_r_98630_kE18	p_r_98630_kE18	log10	-3	5	1.0	1			0
p_r_98630_kE20	p_r_98630_kE20	log10	-3	5	1.0	1			0
p_r_98630_kE21	p_r_98630_kE21	log10	-3	5	1.0	1			0
p_r_98630_kd	p_r_98630_kd	log10	-3	5	1.0	1			0
p_r_98630_kE9	p_r_98630_kE9	log10	-3	5	1.0	1			0
p_r_98630_kE8	p_r_98630_kE8	log10	-3	5	1.0	1			0
p_r_98630_kE7	p_r_98630_kE7	log10	-3	5	1.0	1			0
p_r_98630_kE6	p_r_98630_kE6	log10	-3	5	1.0	1			0
p_r_98630_kE5	p_r_98630_kE5	log10	-3	5	1.0	1			0
p_r_98630_kE4	p_r_98630_kE4	log10	-3	5	1.0	1			0
p_r_98630_kE3	p_r_98630_kE3	log10	-3	5	1.0	1			0
p_r_98630_kE2	p_r_98630_kE2	log10	-3	5	1.0	1			0
p_r_98630_kE1	p_r_98630_kE1	log10	-3	5	1.0	1			0
p_r_98631_kE13	p_r_98631_kE13	log10	-3	5	1.0	1			0
p_r_98631_kE12	p_r_98631_kE12	log10	-3	5	1.0	1			0
p_r_98631_kE11	p_r_98631_kE11	log10	-3	5	1.0	1			0
p_r_98631_kE10	p_r_98631_kE10	log10	-3	5	1.0	1			0
p_r_98631_kE17	p_r_98631_kE17	log10	-3	5	1.0	1			0
p_r_98631_kE16	p_r_98631_kE16	log10	-3	5	1.0	1			0
p_r_98631_kE15	p_r_98631_kE15	log10	-3	5	1.0	1			0
p_r_98631_kE14	p_r_98631_kE14	log10	-3	5	1.0	1			0
p_r_98631_kE19	p_r_98631_kE19	log10	-3	5	1.0	1			0
p_r_98631_kE18	p_r_98631_kE18	log10	-3	5	1.0	1			0
p_r_98631_k0	p_r_98631_k0	log10	-3	5	1.0	1			0
p_r_98631_kE20	p_r_98631_kE20	log10	-3	5	1.0	1			0
p_r_98631_kE21	p_r_98631_kE21	log10	-3	5	1.0	1			0
p_r_98631_kd	p_r_98631_kd	log10	-3	5	1.0	1			0
p_r_98631_kE9	p_r_98631_kE9	log10	-3	5	1.0	1			0
p_r_98631_kE8	p_r_98631_kE8	log10	-3	5	1.0	1			0
p_r_98631_kE7	p_r_98631_kE7	log10	-3	5	1.0	1			0
p_r_98631_kE6	p_r_98631_kE6	log10	-3	5	1.0	1			0
p_r_98631_kE5	p_r_98631_kE5	log10	-3	5	1.0	1			0
p_r_98631_kE4	p_r_98631_kE4	log10	-3	5	1.0	1			0
p_r_98631_kE3	p_r_98631_kE3	log10	-3	5	1.0	1			0
p_r_98631_kE2	p_r_98631_kE2	log10	-3	5	1.0	1			0
p_r_98631_kE1	p_r_98631_kE1	log10	-3	5	1.0	1			0
p_r_98633_k0	p_r_98633_k0	log10	-3	5	1.0	1			0
p_r_98633_kd	p_r_98633_kd	log10	-3	5	1.0	1			0
p_r_98634_kE13	p_r_98634_kE13	log10	-3	5	1.0	1			0
p_r_98634_kE12	p_r_98634_kE12	log10	-3	5	1.0	1			0
p_r_98634_kE11	p_r_98634_kE11	log10	-3	5	1.0	1			0
p_r_98634_kE10	p_r_98634_kE10	log10	-3	5	1.0	1			0
p_r_98634_kE17	p_r_98634_kE17	log10	-3	5	1.0	1			0
p_r_98634_kE16	p_r_98634_kE16	log10	-3	5	1.0	1			0
p_r_98634_kE15	p_r_98634_kE15	log10	-3	5	1.0	1			0
p_r_98634_kE14	p_r_98634_kE14	log10	-3	5	1.0	1			0
p_r_98634_kE19	p_r_98634_kE19	log10	-3	5	1.0	1			0
p_r_98634_kE18	p_r_98634_kE18	log10	-3	5	1.0	1			0
p_r_98634_kE20	p_r_98634_kE20	log10	-3	5	1.0	1			0
p_r_98634_kE21	p_r_98634_kE21	log10	-3	5	1.0	1			0
p_r_98634_kd	p_r_98634_kd	log10	-3	5	1.0	1			0
p_r_98634_kE9	p_r_98634_kE9	log10	-3	5	1.0	1			0
p_r_98634_kE8	p_r_98634_kE8	log10	-3	5	1.0	1			0
p_r_98634_kE7	p_r_98634_kE7	log10	-3	5	1.0	1			0
p_r_98634_kE6	p_r_98634_kE6	log10	-3	5	1.0	1			0
p_r_98634_kE5	p_r_98634_kE5	log10	-3	5	1.0	1			0
p_r_98634_kE4	p_r_98634_kE4	log10	-3	5	1.0	1			0
p_r_98634_kE3	p_r_98634_kE3	log10	-3	5	1.0	1			0
p_r_98634_kE2	p_r_98634_kE2	log10	-3	5	1.0	1			0
p_r_98634_kE1	p_r_98634_kE1	log10	-3	5	1.0	1			0
p_r_98635_k0	p_r_98635_k0	log10	-3	5	1.0	1			0
p_r_98636_k0	p_r_98636_k0	log10	-3	5	1.0	1			0
p_r_98637_k0	p_r_98637_k0	log10	-3	5	1.0	1			0
p_r_98638_k0	p_r_98638_k0	log10	-3	5	1.0	1			0
p_r_98639_k0	p_r_98639_k0	log10	-3	5	1.0	1			0
p_r_98640_k0	p_r_98640_k0	log10	-3	5	1.0	1			0
p_r_98641_k0	p_r_98641_k0	log10	-3	5	1.0	1			0
p_r_98642_k0	p_r_98642_k0	log10	-3	5	1.0	1			0
p_r_98643_k0	p_r_98643_k0	log10	-3	5	1.0	1			0
p_r_98644_k0	p_r_98644_k0	log10	-3	5	1.0	1			0
p_r_98645_k0	p_r_98645_k0	log10	-3	5	1.0	1			0
p_r_98647_k0	p_r_98647_k0	log10	-3	5	1.0	1			0
p_r_98648_k0	p_r_98648_k0	log10	-3	5	1.0	1			0
p_r_98649_k0	p_r_98649_k0	log10	-3	5	1.0	1			0
p_r_98650_k0	p_r_98650_k0	log10	-3	5	1.0	1			0
p_r_98651_k0	p_r_98651_k0	log10	-3	5	1.0	1			0
p_r_98652_k0	p_r_98652_k0	log10	-3	5	1.0	1			0
p_r_98653_k0	p_r_98653_k0	log10	-3	5	1.0	1			0
p_r_98654_k0	p_r_98654_k0	log10	-3	5	1.0	1			0
p_r_98655_k0	p_r_98655_k0	log10	-3	5	1.0	1			0
p_r_98656_k0	p_r_98656_k0	log10	-3	5	1.0	1			0
p_r_98657_k0	p_r_98657_k0	log10	-3	5	1.0	1			0
p_r_98658_k0	p_r_98658_k0	log10	-3	5	1.0	1			0
p_r_98661_k0	p_r_98661_k0	log10	-3	5	1.0	1			0
p_r_98661_kd	p_r_98661_kd	log10	-3	5	1.0	1			0
p_r_98662_k0	p_r_98662_k0	log10	-3	5	1.0	1			0
p_r_98662_kd	p_r_98662_kd	log10	-3	5	1.0	1			0
p_r_98663_k0	p_r_98663_k0	log10	-3	5	1.0	1			0
p_r_98663_kd	p_r_98663_kd	log10	-3	5	1.0	1			0
p_r_98664_k0	p_r_98664_k0	log10	-3	5	1.0	1			0
p_r_98664_kd	p_r_98664_kd	log10	-3	5	1.0	1			0
p_r_98665_k0	p_r_98665_k0	log10	-3	5	1.0	1			0
p_r_98665_kd	p_r_98665_kd	log10	-3	5	1.0	1			0
p_r_98666_k0	p_r_98666_k0	log10	-3	5	1.0	1			0
p_r_98666_kd	p_r_98666_kd	log10	-3	5	1.0	1			0
p_r_98667_k0	p_r_98667_k0	log10	-3	5	1.0	1			0
p_r_98667_kd	p_r_98667_kd	log10	-3	5	1.0	1			0
p_r_98668_k0	p_r_98668_k0	log10	-3	5	1.0	1			0
p_r_98668_kd	p_r_98668_kd	log10	-3	5	1.0	1			0
p_r_9873_k_GeneSpecificScaling	p_r_9873_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_9874_k0	p_r_9874_k0	log10	-3	5	1.0	1			0
p_r_9875_k0	p_r_9875_k0	log10	-3	5	1.0	1			0
p_r_9875_kd	p_r_9875_kd	log10	-3	5	1.0	1			0
p_r_9876_k0	p_r_9876_k0	log10	-3	5	1.0	1			0
p_r_9880_kE1	p_r_9880_kE1	log10	-3	5	1.0	1			0
p_r_9880_kd	p_r_9880_kd	log10	-3	5	1.0	1			0
p_r_9881_kE1	p_r_9881_kE1	log10	-3	5	1.0	1			0
p_r_9881_kd	p_r_9881_kd	log10	-3	5	1.0	1			0
p_r_9882_kE1	p_r_9882_kE1	log10	-3	5	1.0	1			0
p_r_9882_kd	p_r_9882_kd	log10	-3	5	1.0	1			0
p_r_9883_kE1	p_r_9883_kE1	log10	-3	5	1.0	1			0
p_r_9883_kd	p_r_9883_kd	log10	-3	5	1.0	1			0
p_r_9884_k0	p_r_9884_k0	log10	-3	5	1.0	1			0
p_r_9886_k0	p_r_9886_k0	log10	-3	5	1.0	1			0
p_r_9886_kd	p_r_9886_kd	log10	-3	5	1.0	1			0
p_r_9887_k0	p_r_9887_k0	log10	-3	5	1.0	1			0
p_r_98882_k0	p_r_98882_k0	log10	-3	5	1.0	1			0
p_r_98885_k0	p_r_98885_k0	log10	-3	5	1.0	1			0
p_r_98889_k_GeneSpecificScaling	p_r_98889_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_9889_k0	p_r_9889_k0	log10	-3	5	1.0	1			0
p_r_9889_kd	p_r_9889_kd	log10	-3	5	1.0	1			0
p_r_98890_k0	p_r_98890_k0	log10	-3	5	1.0	1			0
p_r_98891_k_GeneSpecificScaling	p_r_98891_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_98892_k0	p_r_98892_k0	log10	-3	5	1.0	1			0
p_r_98893_k_GeneSpecificScaling	p_r_98893_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_98894_k0	p_r_98894_k0	log10	-3	5	1.0	1			0
p_r_98895_k_GeneSpecificScaling	p_r_98895_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_98896_k_GeneSpecificScaling	p_r_98896_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_98897_k0	p_r_98897_k0	log10	-3	5	1.0	1			0
p_r_98897_kd	p_r_98897_kd	log10	-3	5	1.0	1			0
p_r_98898_k0	p_r_98898_k0	log10	-3	5	1.0	1			0
p_r_98898_kd	p_r_98898_kd	log10	-3	5	1.0	1			0
p_r_98899_k0	p_r_98899_k0	log10	-3	5	1.0	1			0
p_r_98899_kd	p_r_98899_kd	log10	-3	5	1.0	1			0
p_r_9890_k0	p_r_9890_k0	log10	-3	5	1.0	1			0
p_r_9890_kd	p_r_9890_kd	log10	-3	5	1.0	1			0
p_r_98900_k0	p_r_98900_k0	log10	-3	5	1.0	1			0
p_r_98900_kd	p_r_98900_kd	log10	-3	5	1.0	1			0
p_r_98901_k0	p_r_98901_k0	log10	-3	5	1.0	1			0
p_r_98901_kd	p_r_98901_kd	log10	-3	5	1.0	1			0
p_r_98902_k0	p_r_98902_k0	log10	-3	5	1.0	1			0
p_r_98902_kd	p_r_98902_kd	log10	-3	5	1.0	1			0
p_r_98903_k0	p_r_98903_k0	log10	-3	5	1.0	1			0
p_r_98904_k0	p_r_98904_k0	log10	-3	5	1.0	1			0
p_r_98905_k0	p_r_98905_k0	log10	-3	5	1.0	1			0
p_r_98906_k0	p_r_98906_k0	log10	-3	5	1.0	1			0
p_r_98907_k0	p_r_98907_k0	log10	-3	5	1.0	1			0
p_r_98908_k0	p_r_98908_k0	log10	-3	5	1.0	1			0
p_r_9891_k0	p_r_9891_k0	log10	-3	5	1.0	1			0
p_r_9891_kd	p_r_9891_kd	log10	-3	5	1.0	1			0
p_r_98910_kE1	p_r_98910_kE1	log10	-3	5	1.0	1			0
p_r_98911_kE1	p_r_98911_kE1	log10	-3	5	1.0	1			0
p_r_98912_kE1	p_r_98912_kE1	log10	-3	5	1.0	1			0
p_r_98913_kE1	p_r_98913_kE1	log10	-3	5	1.0	1			0
p_r_98914_kE1	p_r_98914_kE1	log10	-3	5	1.0	1			0
p_r_98915_kE1	p_r_98915_kE1	log10	-3	5	1.0	1			0
p_r_9892_kE3	p_r_9892_kE3	log10	-3	5	1.0	1			0
p_r_9892_kE2	p_r_9892_kE2	log10	-3	5	1.0	1			0
p_r_9892_kE1	p_r_9892_kE1	log10	-3	5	1.0	1			0
p_r_9893_k0	p_r_9893_k0	log10	-3	5	1.0	1			0
p_r_98937_k0	p_r_98937_k0	log10	-3	5	1.0	1			0
p_r_98938_k0	p_r_98938_k0	log10	-3	5	1.0	1			0
p_r_98939_k0	p_r_98939_k0	log10	-3	5	1.0	1			0
p_r_9894_k0	p_r_9894_k0	log10	-3	5	1.0	1			0
p_r_98940_k0	p_r_98940_k0	log10	-3	5	1.0	1			0
p_r_98941_k0	p_r_98941_k0	log10	-3	5	1.0	1			0
p_r_98942_k0	p_r_98942_k0	log10	-3	5	1.0	1			0
p_r_98943_kE5	p_r_98943_kE5	log10	-3	5	1.0	1			0
p_r_98943_kE4	p_r_98943_kE4	log10	-3	5	1.0	1			0
p_r_98943_kE3	p_r_98943_kE3	log10	-3	5	1.0	1			0
p_r_98943_kE2	p_r_98943_kE2	log10	-3	5	1.0	1			0
p_r_98943_kE1	p_r_98943_kE1	log10	-3	5	1.0	1			0
p_r_98944_kE5	p_r_98944_kE5	log10	-3	5	1.0	1			0
p_r_98944_kE4	p_r_98944_kE4	log10	-3	5	1.0	1			0
p_r_98944_kE3	p_r_98944_kE3	log10	-3	5	1.0	1			0
p_r_98944_kE2	p_r_98944_kE2	log10	-3	5	1.0	1			0
p_r_98944_kE1	p_r_98944_kE1	log10	-3	5	1.0	1			0
p_r_98945_kE13	p_r_98945_kE13	log10	-3	5	1.0	1			0
p_r_98945_kE12	p_r_98945_kE12	log10	-3	5	1.0	1			0
p_r_98945_kE11	p_r_98945_kE11	log10	-3	5	1.0	1			0
p_r_98945_kE10	p_r_98945_kE10	log10	-3	5	1.0	1			0
p_r_98945_kE17	p_r_98945_kE17	log10	-3	5	1.0	1			0
p_r_98945_kE16	p_r_98945_kE16	log10	-3	5	1.0	1			0
p_r_98945_kE15	p_r_98945_kE15	log10	-3	5	1.0	1			0
p_r_98945_kE14	p_r_98945_kE14	log10	-3	5	1.0	1			0
p_r_98945_kE19	p_r_98945_kE19	log10	-3	5	1.0	1			0
p_r_98945_kE18	p_r_98945_kE18	log10	-3	5	1.0	1			0
p_r_98945_k0	p_r_98945_k0	log10	-3	5	1.0	1			0
p_r_98945_kE20	p_r_98945_kE20	log10	-3	5	1.0	1			0
p_r_98945_kE21	p_r_98945_kE21	log10	-3	5	1.0	1			0
p_r_98945_kd	p_r_98945_kd	log10	-3	5	1.0	1			0
p_r_98945_kE9	p_r_98945_kE9	log10	-3	5	1.0	1			0
p_r_98945_kE8	p_r_98945_kE8	log10	-3	5	1.0	1			0
p_r_98945_kE7	p_r_98945_kE7	log10	-3	5	1.0	1			0
p_r_98945_kE6	p_r_98945_kE6	log10	-3	5	1.0	1			0
p_r_98945_kE5	p_r_98945_kE5	log10	-3	5	1.0	1			0
p_r_98945_kE4	p_r_98945_kE4	log10	-3	5	1.0	1			0
p_r_98945_kE3	p_r_98945_kE3	log10	-3	5	1.0	1			0
p_r_98945_kE2	p_r_98945_kE2	log10	-3	5	1.0	1			0
p_r_98945_kE1	p_r_98945_kE1	log10	-3	5	1.0	1			0
p_r_98946_kE13	p_r_98946_kE13	log10	-3	5	1.0	1			0
p_r_98946_kE12	p_r_98946_kE12	log10	-3	5	1.0	1			0
p_r_98946_kE11	p_r_98946_kE11	log10	-3	5	1.0	1			0
p_r_98946_kE10	p_r_98946_kE10	log10	-3	5	1.0	1			0
p_r_98946_kE17	p_r_98946_kE17	log10	-3	5	1.0	1			0
p_r_98946_kE16	p_r_98946_kE16	log10	-3	5	1.0	1			0
p_r_98946_kE15	p_r_98946_kE15	log10	-3	5	1.0	1			0
p_r_98946_kE14	p_r_98946_kE14	log10	-3	5	1.0	1			0
p_r_98946_kE19	p_r_98946_kE19	log10	-3	5	1.0	1			0
p_r_98946_kE18	p_r_98946_kE18	log10	-3	5	1.0	1			0
p_r_98946_k0	p_r_98946_k0	log10	-3	5	1.0	1			0
p_r_98946_kE20	p_r_98946_kE20	log10	-3	5	1.0	1			0
p_r_98946_kE21	p_r_98946_kE21	log10	-3	5	1.0	1			0
p_r_98946_kd	p_r_98946_kd	log10	-3	5	1.0	1			0
p_r_98946_kE9	p_r_98946_kE9	log10	-3	5	1.0	1			0
p_r_98946_kE8	p_r_98946_kE8	log10	-3	5	1.0	1			0
p_r_98946_kE7	p_r_98946_kE7	log10	-3	5	1.0	1			0
p_r_98946_kE6	p_r_98946_kE6	log10	-3	5	1.0	1			0
p_r_98946_kE5	p_r_98946_kE5	log10	-3	5	1.0	1			0
p_r_98946_kE4	p_r_98946_kE4	log10	-3	5	1.0	1			0
p_r_98946_kE3	p_r_98946_kE3	log10	-3	5	1.0	1			0
p_r_98946_kE2	p_r_98946_kE2	log10	-3	5	1.0	1			0
p_r_98946_kE1	p_r_98946_kE1	log10	-3	5	1.0	1			0
p_r_98947_k0	p_r_98947_k0	log10	-3	5	1.0	1			0
p_r_98948_k0	p_r_98948_k0	log10	-3	5	1.0	1			0
p_r_98949_k0	p_r_98949_k0	log10	-3	5	1.0	1			0
p_r_98949_kd	p_r_98949_kd	log10	-3	5	1.0	1			0
p_r_9895_k0	p_r_9895_k0	log10	-3	5	1.0	1			0
p_r_98950_k0	p_r_98950_k0	log10	-3	5	1.0	1			0
p_r_98950_kd	p_r_98950_kd	log10	-3	5	1.0	1			0
p_r_98951_k0	p_r_98951_k0	log10	-3	5	1.0	1			0
p_r_98952_k0	p_r_98952_k0	log10	-3	5	1.0	1			0
p_r_98953_kE2	p_r_98953_kE2	log10	-3	5	1.0	1			0
p_r_98953_kE1	p_r_98953_kE1	log10	-3	5	1.0	1			0
p_r_98954_kE2	p_r_98954_kE2	log10	-3	5	1.0	1			0
p_r_98954_kE1	p_r_98954_kE1	log10	-3	5	1.0	1			0
p_r_98955_kE2	p_r_98955_kE2	log10	-3	5	1.0	1			0
p_r_98955_kE1	p_r_98955_kE1	log10	-3	5	1.0	1			0
p_r_98956_kE2	p_r_98956_kE2	log10	-3	5	1.0	1			0
p_r_98956_kE1	p_r_98956_kE1	log10	-3	5	1.0	1			0
p_r_98957_k0	p_r_98957_k0	log10	-3	5	1.0	1			0
p_r_98957_kd	p_r_98957_kd	log10	-3	5	1.0	1			0
p_r_98958_k0	p_r_98958_k0	log10	-3	5	1.0	1			0
p_r_98959_k0	p_r_98959_k0	log10	-3	5	1.0	1			0
p_r_98959_kd	p_r_98959_kd	log10	-3	5	1.0	1			0
p_r_9896_k0	p_r_9896_k0	log10	-3	5	1.0	1			0
p_r_9896_kd	p_r_9896_kd	log10	-3	5	1.0	1			0
p_r_98960_k0	p_r_98960_k0	log10	-3	5	1.0	1			0
p_r_98961_k0	p_r_98961_k0	log10	-3	5	1.0	1			0
p_r_98962_k0	p_r_98962_k0	log10	-3	5	1.0	1			0
p_r_98965_kE3	p_r_98965_kE3	log10	-3	5	1.0	1			0
p_r_98965_kE2	p_r_98965_kE2	log10	-3	5	1.0	1			0
p_r_98965_kE1	p_r_98965_kE1	log10	-3	5	1.0	1			0
p_r_98966_kE3	p_r_98966_kE3	log10	-3	5	1.0	1			0
p_r_98966_kE2	p_r_98966_kE2	log10	-3	5	1.0	1			0
p_r_98966_kE1	p_r_98966_kE1	log10	-3	5	1.0	1			0
p_r_98967_k0	p_r_98967_k0	log10	-3	5	1.0	1			0
p_r_98967_kd	p_r_98967_kd	log10	-3	5	1.0	1			0
p_r_98968_k0	p_r_98968_k0	log10	-3	5	1.0	1			0
p_r_98968_kd	p_r_98968_kd	log10	-3	5	1.0	1			0
p_r_98970_k0	p_r_98970_k0	log10	-3	5	1.0	1			0
p_r_99_k_GeneSpecificScaling	p_r_99_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	log10	-3	5		1			1
scaling_proliferation_reference_TUMOR-BT474-cellline-01-01	scaling_proliferation_reference_TUMOR-BT474-cellline-01-01	log10	-3	5		1			1
scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	log10	-3	5		1			1
scaling_proliferation_reference_TUMOR-C32-cellline-01-01	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	log10	-3	5		1			1
scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	log10	-3	5		1			1
scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	log10	-3	5		1			1
scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	log10	-3	5		1			1
