observableId	simulationConditionId	observableParameters	time	measurement	noiseParameters	preequilibrationConditionId	observableTransformation
Mclp_ERBB3	TUMOR-SW1417-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-SW1417-01-01	inf	0.22809000000000001	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-SW1573-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-SW1573-01-01	inf	-0.79999	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-SW480-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-SW480-01-01	inf	0.24791	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-UACC257-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-UACC257-01-01	inf	-0.70127	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-UACC62-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-UACC62-01-01	inf	-0.60063	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-UACC812-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-UACC812-01-01	inf	0.28898	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-ZR751-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-ZR751-01-01	inf	0.64054	ERBB3_sigma_all		
Mclp_ERBB3	TUMOR-ZR7530-cellline-01-01	offset_protein_common_ERBB3_all;offset_protein_total_genotypespecific_TUMOR-ZR7530-01-01	inf	2.0247	ERBB3_sigma_all		
Mclp_ERBB3Y1289	TUMOR-BT474-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-BT474-01-01	inf	0.009221	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-BT549-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-BT549-01-01	inf	-0.16959000000000002	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-CAMA1-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-CAMA1-01-01	inf	0.43373	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-COLO201-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-COLO201-01-01	inf	0.38956	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-EFM19-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-EFM19-01-01	inf	0.25263	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1048-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1048-01-01	inf	0.05921799999999999	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1355-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1355-01-01	inf	0.001598	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1563-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1563-01-01	inf	0.12435	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1573-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1573-01-01	inf	0.7117399999999999	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1648-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1648-01-01	inf	0.48643000000000003	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1666-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1666-01-01	inf	0.1548	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1693-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1693-01-01	inf	0.53841	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1703-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1703-01-01	inf	0.10717	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1792-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1792-01-01	inf	0.36987	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1869-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1869-01-01	inf	0.047612	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1944-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1944-01-01	inf	-0.097648	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH1975-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH1975-01-01	inf	0.14057	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2023-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2023-01-01	inf	0.53418	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2030-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2030-01-01	inf	0.13019	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2087-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2087-01-01	inf	1.4356	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH211-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH211-01-01	inf	-0.18533	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2170-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2170-01-01	inf	0.50925	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2172-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2172-01-01	inf	-0.022172	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2228-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2228-01-01	inf	0.32797	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH2286-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH2286-01-01	inf	0.15152000000000002	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH23-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH23-01-01	inf	-0.060458000000000005	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH358-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH358-01-01	inf	0.49155	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH520-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH520-01-01	inf	0.20009000000000002	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH522-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH522-01-01	inf	0.15192	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH650-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH650-01-01	inf	0.073657	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH661-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH661-01-01	inf	0.1351	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH727-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH727-01-01	inf	0.09292	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH747-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH747-01-01	inf	0.34213000000000005	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-NCIH810-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-NCIH810-01-01	inf	0.072094	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-HCC1187-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-HCC1187-01-01	inf	0.20263	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-HCC1395-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-HCC1395-01-01	inf	-0.086365	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-HCC1569-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-HCC1569-01-01	inf	0.8478100000000001	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-HCC78-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-HCC78-01-01	inf	0.16805	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-HCC827-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-HCC827-01-01	inf	0.36693000000000003	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-LS411N-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-LS411N-01-01	inf	0.045223	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-MDAMB436-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-MDAMB436-01-01	inf	0.079809	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-MDAMB468-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-MDAMB468-01-01	inf	0.18432	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SHP77-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SHP77-01-01	inf	0.05588200000000001	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SKBR3-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SKBR3-01-01	inf	0.41246000000000005	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SKLU1-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SKLU1-01-01	inf	0.018892	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SKMEL24-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SKMEL24-01-01	inf	-0.13967000000000002	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SW1417-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SW1417-01-01	inf	0.026826999999999997	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SW1573-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SW1573-01-01	inf	0.045076	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-SW480-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-SW480-01-01	inf	-0.090852	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-UACC257-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-UACC257-01-01	inf	-0.17414000000000002	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-UACC62-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-UACC62-01-01	inf	-0.29596	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-UACC812-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-UACC812-01-01	inf	0.54993	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-ZR751-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-ZR751-01-01	inf	0.37009000000000003	ERBB3Y1289_sigma_all		
Mclp_ERBB3Y1289	TUMOR-ZR7530-cellline-01-01	offset_protein_common_ERBB3Y1289_all;offset_protein_total_genotypespecific_TUMOR-ZR7530-01-01	inf	1.0989	ERBB3Y1289_sigma_all		
Mclp_MAP2K1	TUMOR-BT474-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-BT474-01-01	inf	0.1994	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-BT549-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-BT549-01-01	inf	0.004246	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-CAMA1-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-CAMA1-01-01	inf	0.77022	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-EFM19-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-EFM19-01-01	inf	0.38218	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1048-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1048-01-01	inf	0.080249	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1355-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1355-01-01	inf	0.5885100000000001	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1563-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1563-01-01	inf	0.71996	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1573-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1573-01-01	inf	0.6794399999999999	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1648-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1648-01-01	inf	0.69315	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1650-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1650-01-01	inf	0.77761	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1666-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1666-01-01	inf	0.5509	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1693-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1693-01-01	inf	0.78988	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1703-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1703-01-01	inf	0.5557	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1869-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1869-01-01	inf	1.0881	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1944-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1944-01-01	inf	1.4068	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH1975-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH1975-01-01	inf	0.67866	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2023-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2023-01-01	inf	-1.0263	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2030-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2030-01-01	inf	1.3153	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2087-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2087-01-01	inf	1.1607	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH211-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH211-01-01	inf	0.38319000000000003	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2170-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2170-01-01	inf	0.79361	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2172-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2172-01-01	inf	1.0568	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2228-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2228-01-01	inf	0.78194	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH2286-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH2286-01-01	inf	1.198	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH23-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH23-01-01	inf	0.13924	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH358-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH358-01-01	inf	0.93176	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH520-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH520-01-01	inf	2.0512	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH522-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH522-01-01	inf	0.22504000000000002	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH650-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH650-01-01	inf	1.0244	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH661-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH661-01-01	inf	0.59525	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH727-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH727-01-01	inf	2.2453	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH747-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH747-01-01	inf	0.80958	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-NCIH810-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-NCIH810-01-01	inf	0.8910899999999999	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-HCC1187-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-HCC1187-01-01	inf	0.15887	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-HCC1395-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-HCC1395-01-01	inf	1.1898	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-HCC1569-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-HCC1569-01-01	inf	0.42549	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-HCC78-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-HCC78-01-01	inf	1.4171	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-HCC827-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-HCC827-01-01	inf	1.1201	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-LS411N-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-LS411N-01-01	inf	0.89699	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-MDAMB415-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-MDAMB415-01-01	inf	0.77337	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-MDAMB436-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-MDAMB436-01-01	inf	1.1777	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-MDAMB468-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-MDAMB468-01-01	inf	0.6762	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SHP77-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SHP77-01-01	inf	1.349	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SKBR3-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SKBR3-01-01	inf	-0.010918	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SKLU1-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SKLU1-01-01	inf	0.79552	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SKMEL24-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SKMEL24-01-01	inf	0.72223	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SW1417-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SW1417-01-01	inf	0.9558700000000001	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SW1573-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SW1573-01-01	inf	0.68762	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-SW480-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-SW480-01-01	inf	0.7812	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-UACC257-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-UACC257-01-01	inf	0.5787399999999999	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-UACC62-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-UACC62-01-01	inf	0.4322	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-UACC812-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-UACC812-01-01	inf	0.68712	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-ZR751-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-ZR751-01-01	inf	0.37114	MAP2K1_sigma_all		
Mclp_MAP2K1	TUMOR-ZR7530-cellline-01-01	offset_protein_common_MAP2K1_all;offset_protein_total_genotypespecific_TUMOR-ZR7530-01-01	inf	0.31786	MAP2K1_sigma_all		
Mclp_CDKN1B	TUMOR-BT474-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-BT474-01-01	inf	-0.30913	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-BT549-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-BT549-01-01	inf	-0.48333000000000004	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-CAMA1-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-CAMA1-01-01	inf	0.34146	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-COLO201-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-COLO201-01-01	inf	-0.93874	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-EFM19-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-EFM19-01-01	inf	0.7457600000000001	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1355-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1355-01-01	inf	-0.73707	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1563-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1563-01-01	inf	-0.60858	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1573-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1573-01-01	inf	-1.0694	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1648-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1648-01-01	inf	-0.75738	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1650-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1650-01-01	inf	-0.77495	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1666-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1666-01-01	inf	-0.8204	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1693-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1693-01-01	inf	-0.69906	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1703-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1703-01-01	inf	-0.63944	CDKN1B_sigma_all		
Mclp_CDKN1B	TUMOR-NCIH1792-cellline-01-01	offset_protein_common_CDKN1B_all;offset_protein_total_genotypespecific_TUMOR-NCIH1792-01-01	inf	-0.4847	CDKN1B_sigma_all		
